split,speaker_id,accent,label,filename,bytes
aux,p228,english,0,audio/p228/p228_031_mic1.flac,135511
aux,p288,irish,2,audio/p288/p288_001_mic1.flac,99197
aux,p288,irish,2,audio/p288/p288_002_mic1.flac,158444
aux,p288,irish,2,audio/p288/p288_003_mic1.flac,349440
aux,p288,irish,2,audio/p288/p288_004_mic1.flac,246438
aux,p288,irish,2,audio/p288/p288_005_mic1.flac,321316
aux,p288,irish,2,audio/p288/p288_006_mic1.flac,256769
aux,p288,irish,2,audio/p288/p288_007_mic1.flac,221972
aux,p288,irish,2,audio/p288/p288_008_mic1.flac,388241
aux,p288,irish,2,audio/p288/p288_009_mic1.flac,235203
aux,p288,irish,2,audio/p288/p288_010_mic1.flac,128201
aux,p288,irish,2,audio/p288/p288_011_mic1.flac,315334
aux,p288,irish,2,audio/p288/p288_012_mic1.flac,219363
aux,p288,irish,2,audio/p288/p288_013_mic1.flac,227539
aux,p288,irish,2,audio/p288/p288_014_mic1.flac,225031
aux,p288,irish,2,audio/p288/p288_015_mic1.flac,270719
aux,p288,irish,2,audio/p288/p288_016_mic1.flac,321000
aux,p288,irish,2,audio/p288/p288_017_mic1.flac,158458
aux,p288,irish,2,audio/p288/p288_018_mic1.flac,262612
aux,p288,irish,2,audio/p288/p288_019_mic1.flac,374735
aux,p288,irish,2,audio/p288/p288_020_mic1.flac,171266
aux,p288,irish,2,audio/p288/p288_021_mic1.flac,422507
aux,p288,irish,2,audio/p288/p288_022_mic1.flac,340771
aux,p288,irish,2,audio/p288/p288_023_mic1.flac,536806
aux,p288,irish,2,audio/p288/p288_024_mic1.flac,324877
aux,p288,irish,2,audio/p288/p288_025_mic1.flac,197958
aux,p288,irish,2,audio/p288/p288_026_mic1.flac,114338
aux,p288,irish,2,audio/p288/p288_027_mic1.flac,91196
aux,p288,irish,2,audio/p288/p288_028_mic1.flac,167228
aux,p288,irish,2,audio/p288/p288_029_mic1.flac,97638
aux,p288,irish,2,audio/p288/p288_030_mic1.flac,87723
aux,p246,scottish,1,audio/p246/p246_001_mic1.flac,112163
aux,p246,scottish,1,audio/p246/p246_002_mic1.flac,183792
aux,p246,scottish,1,audio/p246/p246_003_mic1.flac,411066
aux,p246,scottish,1,audio/p246/p246_004_mic1.flac,265634
aux,p246,scottish,1,audio/p246/p246_005_mic1.flac,330965
aux,p246,scottish,1,audio/p246/p246_006_mic1.flac,290686
aux,p246,scottish,1,audio/p246/p246_007_mic1.flac,241329
aux,p246,scottish,1,audio/p246/p246_008_mic1.flac,376420
aux,p246,scottish,1,audio/p246/p246_009_mic1.flac,240300
aux,p246,scottish,1,audio/p246/p246_010_mic1.flac,139529
aux,p246,scottish,1,audio/p246/p246_011_mic1.flac,353624
aux,p246,scottish,1,audio/p246/p246_012_mic1.flac,239766
aux,p246,scottish,1,audio/p246/p246_013_mic1.flac,218171
aux,p246,scottish,1,audio/p246/p246_014_mic1.flac,245008
aux,p246,scottish,1,audio/p246/p246_015_mic1.flac,304529
aux,p246,scottish,1,audio/p246/p246_016_mic1.flac,340967
aux,p246,scottish,1,audio/p246/p246_017_mic1.flac,187337
aux,p246,scottish,1,audio/p246/p246_018_mic1.flac,322924
aux,p246,scottish,1,audio/p246/p246_019_mic1.flac,384421
aux,p246,scottish,1,audio/p246/p246_020_mic1.flac,195008
aux,p246,scottish,1,audio/p246/p246_021_mic1.flac,452214
aux,p246,scottish,1,audio/p246/p246_022_mic1.flac,338636
aux,p246,scottish,1,audio/p246/p246_023_mic1.flac,550612
aux,p246,scottish,1,audio/p246/p246_024_mic1.flac,338054
aux,p246,scottish,1,audio/p246/p246_025_mic1.flac,94417
aux,p246,scottish,1,audio/p246/p246_026_mic1.flac,153298
aux,p246,scottish,1,audio/p246/p246_027_mic1.flac,92705
aux,p246,scottish,1,audio/p246/p246_028_mic1.flac,192303
aux,p246,scottish,1,audio/p246/p246_029_mic1.flac,231159
aux,p246,scottish,1,audio/p246/p246_030_mic1.flac,121545
dev,p301,american,3,audio/p301/p301_001_mic1.flac,108713
dev,p301,american,3,audio/p301/p301_002_mic1.flac,233039
dev,p301,american,3,audio/p301/p301_003_mic1.flac,422133
dev,p301,american,3,audio/p301/p301_004_mic1.flac,270991
dev,p301,american,3,audio/p301/p301_005_mic1.flac,336956
dev,p301,american,3,audio/p301/p301_006_mic1.flac,283750
dev,p301,american,3,audio/p301/p301_007_mic1.flac,233440
dev,p301,american,3,audio/p301/p301_008_mic1.flac,380922
dev,p301,american,3,audio/p301/p301_009_mic1.flac,248204
dev,p301,american,3,audio/p301/p301_010_mic1.flac,161097
dev,p301,american,3,audio/p301/p301_011_mic1.flac,352108
dev,p301,american,3,audio/p301/p301_012_mic1.flac,259203
dev,p301,american,3,audio/p301/p301_013_mic1.flac,234846
dev,p301,american,3,audio/p301/p301_014_mic1.flac,249215
dev,p301,american,3,audio/p301/p301_015_mic1.flac,295684
dev,p301,american,3,audio/p301/p301_016_mic1.flac,346635
dev,p301,american,3,audio/p301/p301_017_mic1.flac,196744
dev,p301,american,3,audio/p301/p301_018_mic1.flac,291137
dev,p301,american,3,audio/p301/p301_019_mic1.flac,402770
dev,p301,american,3,audio/p301/p301_020_mic1.flac,220379
dev,p301,american,3,audio/p301/p301_021_mic1.flac,478362
dev,p301,american,3,audio/p301/p301_022_mic1.flac,333189
dev,p301,american,3,audio/p301/p301_023_mic1.flac,535831
dev,p301,american,3,audio/p301/p301_024_mic1.flac,358052
dev,p301,american,3,audio/p301/p301_025_mic1.flac,156808
dev,p301,american,3,audio/p301/p301_026_mic1.flac,142673
dev,p301,american,3,audio/p301/p301_027_mic1.flac,174519
dev,p301,american,3,audio/p301/p301_028_mic1.flac,157514
dev,p301,american,3,audio/p301/p301_029_mic1.flac,141070
dev,p301,american,3,audio/p301/p301_030_mic1.flac,170741
dev,p229,english,0,audio/p229/p229_001_mic1.flac,93588
dev,p229,english,0,audio/p229/p229_002_mic1.flac,181436
dev,p229,english,0,audio/p229/p229_003_mic1.flac,333091
dev,p229,english,0,audio/p229/p229_004_mic1.flac,219970
dev,p229,english,0,audio/p229/p229_005_mic1.flac,278195
dev,p229,english,0,audio/p229/p229_006_mic1.flac,248528
dev,p229,english,0,audio/p229/p229_007_mic1.flac,182571
dev,p229,english,0,audio/p229/p229_008_mic1.flac,319183
dev,p229,english,0,audio/p229/p229_009_mic1.flac,190915
dev,p229,english,0,audio/p229/p229_010_mic1.flac,133172
dev,p229,english,0,audio/p229/p229_011_mic1.flac,302922
dev,p229,english,0,audio/p229/p229_012_mic1.flac,194547
dev,p229,english,0,audio/p229/p229_013_mic1.flac,212922
dev,p229,english,0,audio/p229/p229_014_mic1.flac,214904
dev,p229,english,0,audio/p229/p229_015_mic1.flac,249381
dev,p229,english,0,audio/p229/p229_016_mic1.flac,286971
dev,p229,english,0,audio/p229/p229_017_mic1.flac,163839
dev,p229,english,0,audio/p229/p229_018_mic1.flac,261430
dev,p229,english,0,audio/p229/p229_019_mic1.flac,379449
dev,p229,english,0,audio/p229/p229_020_mic1.flac,182228
dev,p229,english,0,audio/p229/p229_021_mic1.flac,437841
dev,p229,english,0,audio/p229/p229_022_mic1.flac,316005
dev,p229,english,0,audio/p229/p229_023_mic1.flac,530609
dev,p229,english,0,audio/p229/p229_024_mic1.flac,325789
dev,p229,english,0,audio/p229/p229_025_mic1.flac,82532
dev,p229,english,0,audio/p229/p229_026_mic1.flac,151802
dev,p229,english,0,audio/p229/p229_027_mic1.flac,80528
dev,p229,english,0,audio/p229/p229_028_mic1.flac,216714
dev,p229,english,0,audio/p229/p229_029_mic1.flac,70016
dev,p229,english,0,audio/p229/p229_030_mic1.flac,158430
dev,p295,irish,2,audio/p295/p295_002_mic1.flac,174896
dev,p295,irish,2,audio/p295/p295_003_mic1.flac,385556
dev,p295,irish,2,audio/p295/p295_004_mic1.flac,222185
dev,p295,irish,2,audio/p295/p295_005_mic1.flac,296616
dev,p295,irish,2,audio/p295/p295_006_mic1.flac,287185
dev,p295,irish,2,audio/p295/p295_007_mic1.flac,199044
dev,p295,irish,2,audio/p295/p295_008_mic1.flac,362512
dev,p295,irish,2,audio/p295/p295_009_mic1.flac,230959
dev,p295,irish,2,audio/p295/p295_010_mic1.flac,132646
dev,p295,irish,2,audio/p295/p295_011_mic1.flac,292623
dev,p295,irish,2,audio/p295/p295_012_mic1.flac,209570
dev,p295,irish,2,audio/p295/p295_013_mic1.flac,201569
dev,p295,irish,2,audio/p295/p295_014_mic1.flac,226448
dev,p295,irish,2,audio/p295/p295_015_mic1.flac,277261
dev,p295,irish,2,audio/p295/p295_016_mic1.flac,312457
dev,p295,irish,2,audio/p295/p295_017_mic1.flac,182020
dev,p295,irish,2,audio/p295/p295_018_mic1.flac,262403
dev,p295,irish,2,audio/p295/p295_019_mic1.flac,345918
dev,p295,irish,2,audio/p295/p295_020_mic1.flac,196791
dev,p295,irish,2,audio/p295/p295_021_mic1.flac,445033
dev,p295,irish,2,audio/p295/p295_022_mic1.flac,308868
dev,p295,irish,2,audio/p295/p295_025_mic1.flac,106685
dev,p295,irish,2,audio/p295/p295_026_mic1.flac,132053
dev,p295,irish,2,audio/p295/p295_027_mic1.flac,156202
dev,p295,irish,2,audio/p295/p295_028_mic1.flac,103187
dev,p295,irish,2,audio/p295/p295_029_mic1.flac,158011
dev,p295,irish,2,audio/p295/p295_030_mic1.flac,141070
dev,p295,irish,2,audio/p295/p295_031_mic1.flac,129595
dev,p295,irish,2,audio/p295/p295_032_mic1.flac,128812
dev,p295,irish,2,audio/p295/p295_033_mic1.flac,156970
dev,p247,scottish,1,audio/p247/p247_001_mic1.flac,101727
dev,p247,scottish,1,audio/p247/p247_002_mic1.flac,164094
dev,p247,scottish,1,audio/p247/p247_003_mic1.flac,369682
dev,p247,scottish,1,audio/p247/p247_004_mic1.flac,250892
dev,p247,scottish,1,audio/p247/p247_005_mic1.flac,313291
dev,p247,scottish,1,audio/p247/p247_006_mic1.flac,279203
dev,p247,scottish,1,audio/p247/p247_007_mic1.flac,219040
dev,p247,scottish,1,audio/p247/p247_008_mic1.flac,373388
dev,p247,scottish,1,audio/p247/p247_009_mic1.flac,235501
dev,p247,scottish,1,audio/p247/p247_010_mic1.flac,141340
dev,p247,scottish,1,audio/p247/p247_011_mic1.flac,332688
dev,p247,scottish,1,audio/p247/p247_012_mic1.flac,227397
dev,p247,scottish,1,audio/p247/p247_013_mic1.flac,218747
dev,p247,scottish,1,audio/p247/p247_014_mic1.flac,232442
dev,p247,scottish,1,audio/p247/p247_016_mic1.flac,311697
dev,p247,scottish,1,audio/p247/p247_017_mic1.flac,188836
dev,p247,scottish,1,audio/p247/p247_018_mic1.flac,268578
dev,p247,scottish,1,audio/p247/p247_019_mic1.flac,360797
dev,p247,scottish,1,audio/p247/p247_020_mic1.flac,199051
dev,p247,scottish,1,audio/p247/p247_021_mic1.flac,452020
dev,p247,scottish,1,audio/p247/p247_022_mic1.flac,380499
dev,p247,scottish,1,audio/p247/p247_023_mic1.flac,511670
dev,p247,scottish,1,audio/p247/p247_024_mic1.flac,327718
dev,p247,scottish,1,audio/p247/p247_025_mic1.flac,147497
dev,p247,scottish,1,audio/p247/p247_026_mic1.flac,127469
dev,p247,scottish,1,audio/p247/p247_027_mic1.flac,197475
dev,p247,scottish,1,audio/p247/p247_028_mic1.flac,102621
dev,p247,scottish,1,audio/p247/p247_029_mic1.flac,147639
dev,p247,scottish,1,audio/p247/p247_030_mic1.flac,163449
dev,p247,scottish,1,audio/p247/p247_031_mic1.flac,176315
priv,p294,american,3,audio/p294/p294_001_mic1.flac,104629
priv,p294,american,3,audio/p294/p294_002_mic1.flac,181860
priv,p294,american,3,audio/p294/p294_003_mic1.flac,365097
priv,p294,american,3,audio/p294/p294_004_mic1.flac,257666
priv,p294,american,3,audio/p294/p294_005_mic1.flac,331057
priv,p294,american,3,audio/p294/p294_006_mic1.flac,326128
priv,p294,american,3,audio/p294/p294_007_mic1.flac,237279
priv,p294,american,3,audio/p294/p294_008_mic1.flac,400218
priv,p294,american,3,audio/p294/p294_009_mic1.flac,229094
priv,p294,american,3,audio/p294/p294_010_mic1.flac,146992
priv,p294,american,3,audio/p294/p294_011_mic1.flac,345713
priv,p294,american,3,audio/p294/p294_012_mic1.flac,234588
priv,p294,american,3,audio/p294/p294_013_mic1.flac,247016
priv,p294,american,3,audio/p294/p294_014_mic1.flac,271285
priv,p294,american,3,audio/p294/p294_015_mic1.flac,309543
priv,p294,american,3,audio/p294/p294_016_mic1.flac,369736
priv,p294,american,3,audio/p294/p294_017_mic1.flac,209638
priv,p294,american,3,audio/p294/p294_018_mic1.flac,304414
priv,p294,american,3,audio/p294/p294_019_mic1.flac,395057
priv,p294,american,3,audio/p294/p294_020_mic1.flac,192079
priv,p294,american,3,audio/p294/p294_021_mic1.flac,511332
priv,p294,american,3,audio/p294/p294_022_mic1.flac,384812
priv,p294,american,3,audio/p294/p294_023_mic1.flac,643777
priv,p294,american,3,audio/p294/p294_024_mic1.flac,368155
priv,p294,american,3,audio/p294/p294_025_mic1.flac,144591
priv,p294,american,3,audio/p294/p294_026_mic1.flac,169745
priv,p294,american,3,audio/p294/p294_027_mic1.flac,156710
priv,p294,american,3,audio/p294/p294_028_mic1.flac,168196
priv,p294,american,3,audio/p294/p294_029_mic1.flac,124858
priv,p294,american,3,audio/p294/p294_030_mic1.flac,113669
priv,p297,american,3,audio/p297/p297_001_mic1.flac,109329
priv,p297,american,3,audio/p297/p297_002_mic1.flac,188709
priv,p297,american,3,audio/p297/p297_003_mic1.flac,400804
priv,p297,american,3,audio/p297/p297_004_mic1.flac,264028
priv,p297,american,3,audio/p297/p297_005_mic1.flac,352250
priv,p297,american,3,audio/p297/p297_006_mic1.flac,342453
priv,p297,american,3,audio/p297/p297_007_mic1.flac,250808
priv,p297,american,3,audio/p297/p297_008_mic1.flac,392297
priv,p297,american,3,audio/p297/p297_009_mic1.flac,254730
priv,p297,american,3,audio/p297/p297_010_mic1.flac,173691
priv,p297,american,3,audio/p297/p297_011_mic1.flac,345587
priv,p297,american,3,audio/p297/p297_012_mic1.flac,261487
priv,p297,american,3,audio/p297/p297_013_mic1.flac,249132
priv,p297,american,3,audio/p297/p297_014_mic1.flac,250086
priv,p297,american,3,audio/p297/p297_015_mic1.flac,269145
priv,p297,american,3,audio/p297/p297_016_mic1.flac,344391
priv,p297,american,3,audio/p297/p297_017_mic1.flac,182054
priv,p297,american,3,audio/p297/p297_018_mic1.flac,288176
priv,p297,american,3,audio/p297/p297_019_mic1.flac,382552
priv,p297,american,3,audio/p297/p297_020_mic1.flac,215301
priv,p297,american,3,audio/p297/p297_021_mic1.flac,499999
priv,p297,american,3,audio/p297/p297_023_mic1.flac,579293
priv,p297,american,3,audio/p297/p297_024_mic1.flac,329104
priv,p297,american,3,audio/p297/p297_025_mic1.flac,156660
priv,p297,american,3,audio/p297/p297_026_mic1.flac,183431
priv,p297,american,3,audio/p297/p297_027_mic1.flac,201244
priv,p297,american,3,audio/p297/p297_028_mic1.flac,172323
priv,p297,american,3,audio/p297/p297_029_mic1.flac,132181
priv,p297,american,3,audio/p297/p297_030_mic1.flac,137234
priv,p297,american,3,audio/p297/p297_031_mic1.flac,198497
priv,p299,american,3,audio/p299/p299_001_mic1.flac,100739
priv,p299,american,3,audio/p299/p299_002_mic1.flac,169993
priv,p299,american,3,audio/p299/p299_003_mic1.flac,356828
priv,p299,american,3,audio/p299/p299_004_mic1.flac,231698
priv,p299,american,3,audio/p299/p299_005_mic1.flac,295415
priv,p299,american,3,audio/p299/p299_006_mic1.flac,255683
priv,p299,american,3,audio/p299/p299_007_mic1.flac,209966
priv,p299,american,3,audio/p299/p299_008_mic1.flac,371764
priv,p299,american,3,audio/p299/p299_009_mic1.flac,222232
priv,p299,american,3,audio/p299/p299_010_mic1.flac,130772
priv,p299,american,3,audio/p299/p299_011_mic1.flac,335430
priv,p299,american,3,audio/p299/p299_012_mic1.flac,239151
priv,p299,american,3,audio/p299/p299_013_mic1.flac,210430
priv,p299,american,3,audio/p299/p299_014_mic1.flac,227541
priv,p299,american,3,audio/p299/p299_015_mic1.flac,288492
priv,p299,american,3,audio/p299/p299_016_mic1.flac,314182
priv,p299,american,3,audio/p299/p299_017_mic1.flac,173204
priv,p299,american,3,audio/p299/p299_018_mic1.flac,266344
priv,p299,american,3,audio/p299/p299_019_mic1.flac,347929
priv,p299,american,3,audio/p299/p299_020_mic1.flac,176716
priv,p299,american,3,audio/p299/p299_021_mic1.flac,419901
priv,p299,american,3,audio/p299/p299_022_mic1.flac,329241
priv,p299,american,3,audio/p299/p299_023_mic1.flac,492656
priv,p299,american,3,audio/p299/p299_024_mic1.flac,328345
priv,p299,american,3,audio/p299/p299_025_mic1.flac,134494
priv,p299,american,3,audio/p299/p299_026_mic1.flac,160018
priv,p299,american,3,audio/p299/p299_027_mic1.flac,132270
priv,p299,american,3,audio/p299/p299_028_mic1.flac,119749
priv,p299,american,3,audio/p299/p299_029_mic1.flac,162492
priv,p299,american,3,audio/p299/p299_030_mic1.flac,183606
priv,p225,english,0,audio/p225/p225_001_mic1.flac,105899
priv,p225,english,0,audio/p225/p225_002_mic1.flac,187792
priv,p225,english,0,audio/p225/p225_003_mic1.flac,387806
priv,p225,english,0,audio/p225/p225_004_mic1.flac,201860
priv,p225,english,0,audio/p225/p225_005_mic1.flac,301038
priv,p225,english,0,audio/p225/p225_006_mic1.flac,314302
priv,p225,english,0,audio/p225/p225_007_mic1.flac,238554
priv,p225,english,0,audio/p225/p225_008_mic1.flac,360119
priv,p225,english,0,audio/p225/p225_009_mic1.flac,231823
priv,p225,english,0,audio/p225/p225_010_mic1.flac,137064
priv,p225,english,0,audio/p225/p225_011_mic1.flac,337315
priv,p225,english,0,audio/p225/p225_012_mic1.flac,314437
priv,p225,english,0,audio/p225/p225_013_mic1.flac,232213
priv,p225,english,0,audio/p225/p225_014_mic1.flac,258261
priv,p225,english,0,audio/p225/p225_016_mic1.flac,327851
priv,p225,english,0,audio/p225/p225_017_mic1.flac,196077
priv,p225,english,0,audio/p225/p225_018_mic1.flac,266725
priv,p225,english,0,audio/p225/p225_019_mic1.flac,374887
priv,p225,english,0,audio/p225/p225_020_mic1.flac,272948
priv,p225,english,0,audio/p225/p225_021_mic1.flac,464348
priv,p225,english,0,audio/p225/p225_022_mic1.flac,322793
priv,p225,english,0,audio/p225/p225_023_mic1.flac,588084
priv,p225,english,0,audio/p225/p225_024_mic1.flac,320823
priv,p225,english,0,audio/p225/p225_025_mic1.flac,114860
priv,p225,english,0,audio/p225/p225_026_mic1.flac,84451
priv,p225,english,0,audio/p225/p225_027_mic1.flac,113511
priv,p225,english,0,audio/p225/p225_028_mic1.flac,88700
priv,p225,english,0,audio/p225/p225_029_mic1.flac,63944
priv,p225,english,0,audio/p225/p225_030_mic1.flac,181195
priv,p225,english,0,audio/p225/p225_033_mic1.flac,238490
priv,p226,english,0,audio/p226/p226_001_mic1.flac,134652
priv,p226,english,0,audio/p226/p226_002_mic1.flac,193971
priv,p226,english,0,audio/p226/p226_003_mic1.flac,392004
priv,p226,english,0,audio/p226/p226_004_mic1.flac,269752
priv,p226,english,0,audio/p226/p226_005_mic1.flac,348304
priv,p226,english,0,audio/p226/p226_006_mic1.flac,282537
priv,p226,english,0,audio/p226/p226_007_mic1.flac,225754
priv,p226,english,0,audio/p226/p226_008_mic1.flac,379546
priv,p226,english,0,audio/p226/p226_009_mic1.flac,214228
priv,p226,english,0,audio/p226/p226_010_mic1.flac,144469
priv,p226,english,0,audio/p226/p226_011_mic1.flac,375824
priv,p226,english,0,audio/p226/p226_012_mic1.flac,202051
priv,p226,english,0,audio/p226/p226_013_mic1.flac,262578
priv,p226,english,0,audio/p226/p226_014_mic1.flac,260201
priv,p226,english,0,audio/p226/p226_015_mic1.flac,299674
priv,p226,english,0,audio/p226/p226_016_mic1.flac,370709
priv,p226,english,0,audio/p226/p226_017_mic1.flac,181576
priv,p226,english,0,audio/p226/p226_018_mic1.flac,292162
priv,p226,english,0,audio/p226/p226_019_mic1.flac,362941
priv,p226,english,0,audio/p226/p226_020_mic1.flac,192123
priv,p226,english,0,audio/p226/p226_021_mic1.flac,475283
priv,p226,english,0,audio/p226/p226_022_mic1.flac,368886
priv,p226,english,0,audio/p226/p226_023_mic1.flac,569832
priv,p226,english,0,audio/p226/p226_024_mic1.flac,339895
priv,p226,english,0,audio/p226/p226_025_mic1.flac,119640
priv,p226,english,0,audio/p226/p226_026_mic1.flac,95700
priv,p226,english,0,audio/p226/p226_027_mic1.flac,195435
priv,p226,english,0,audio/p226/p226_028_mic1.flac,200368
priv,p226,english,0,audio/p226/p226_029_mic1.flac,225930
priv,p226,english,0,audio/p226/p226_030_mic1.flac,135097
priv,p227,english,0,audio/p227/p227_001_mic1.flac,134703
priv,p227,english,0,audio/p227/p227_002_mic1.flac,198274
priv,p227,english,0,audio/p227/p227_003_mic1.flac,393277
priv,p227,english,0,audio/p227/p227_004_mic1.flac,250319
priv,p227,english,0,audio/p227/p227_005_mic1.flac,372231
priv,p227,english,0,audio/p227/p227_006_mic1.flac,319251
priv,p227,english,0,audio/p227/p227_008_mic1.flac,353240
priv,p227,english,0,audio/p227/p227_009_mic1.flac,229018
priv,p227,english,0,audio/p227/p227_010_mic1.flac,179291
priv,p227,english,0,audio/p227/p227_011_mic1.flac,346846
priv,p227,english,0,audio/p227/p227_012_mic1.flac,225784
priv,p227,english,0,audio/p227/p227_013_mic1.flac,214386
priv,p227,english,0,audio/p227/p227_014_mic1.flac,246738
priv,p227,english,0,audio/p227/p227_015_mic1.flac,285820
priv,p227,english,0,audio/p227/p227_016_mic1.flac,335107
priv,p227,english,0,audio/p227/p227_017_mic1.flac,166471
priv,p227,english,0,audio/p227/p227_018_mic1.flac,301163
priv,p227,english,0,audio/p227/p227_019_mic1.flac,384054
priv,p227,english,0,audio/p227/p227_020_mic1.flac,191496
priv,p227,english,0,audio/p227/p227_021_mic1.flac,436803
priv,p227,english,0,audio/p227/p227_022_mic1.flac,310695
priv,p227,english,0,audio/p227/p227_023_mic1.flac,534969
priv,p227,english,0,audio/p227/p227_024_mic1.flac,314525
priv,p227,english,0,audio/p227/p227_025_mic1.flac,132791
priv,p227,english,0,audio/p227/p227_026_mic1.flac,105183
priv,p227,english,0,audio/p227/p227_027_mic1.flac,121073
priv,p227,english,0,audio/p227/p227_028_mic1.flac,83156
priv,p227,english,0,audio/p227/p227_029_mic1.flac,104506
priv,p227,english,0,audio/p227/p227_030_mic1.flac,142586
priv,p227,english,0,audio/p227/p227_031_mic1.flac,141137
priv,p245,irish,2,audio/p245/p245_001_mic1.flac,99506
priv,p245,irish,2,audio/p245/p245_002_mic1.flac,192466
priv,p245,irish,2,audio/p245/p245_003_mic1.flac,439544
priv,p245,irish,2,audio/p245/p245_004_mic1.flac,291517
priv,p245,irish,2,audio/p245/p245_005_mic1.flac,347536
priv,p245,irish,2,audio/p245/p245_006_mic1.flac,311662
priv,p245,irish,2,audio/p245/p245_007_mic1.flac,233524
priv,p245,irish,2,audio/p245/p245_008_mic1.flac,401558
priv,p245,irish,2,audio/p245/p245_009_mic1.flac,203391
priv,p245,irish,2,audio/p245/p245_010_mic1.flac,146316
priv,p245,irish,2,audio/p245/p245_011_mic1.flac,341924
priv,p245,irish,2,audio/p245/p245_012_mic1.flac,212867
priv,p245,irish,2,audio/p245/p245_013_mic1.flac,216744
priv,p245,irish,2,audio/p245/p245_014_mic1.flac,256750
priv,p245,irish,2,audio/p245/p245_015_mic1.flac,293674
priv,p245,irish,2,audio/p245/p245_016_mic1.flac,340000
priv,p245,irish,2,audio/p245/p245_017_mic1.flac,158599
priv,p245,irish,2,audio/p245/p245_018_mic1.flac,271903
priv,p245,irish,2,audio/p245/p245_019_mic1.flac,370925
priv,p245,irish,2,audio/p245/p245_020_mic1.flac,188988
priv,p245,irish,2,audio/p245/p245_021_mic1.flac,479108
priv,p245,irish,2,audio/p245/p245_022_mic1.flac,365971
priv,p245,irish,2,audio/p245/p245_023_mic1.flac,592400
